,type-id,instance-id,timestamp,value
36107,263251,224285,2011-11-13,0.7
36131,263251,224285,2011-11-14,0.42
36155,263251,224285,2011-11-15,0.87
36179,263251,224285,2011-11-16,0.6
36203,263251,224285,2011-11-17,0.64
36227,263251,224285,2011-11-18,0.58
36251,263251,224285,2011-11-19,0.73
36275,263251,224285,2011-11-20,0.43
36299,263251,224285,2011-11-21,0.84
36323,263251,224285,2011-11-22,0.6
36347,263251,224285,2011-11-23,0.41
36371,263251,224285,2011-11-24,0.36
36395,263251,224285,2011-11-25,0.75
36419,263251,224285,2011-11-26,0.42
36443,263251,224285,2011-11-27,0.29
36467,263251,224285,2011-11-28,0.78
36491,263251,224285,2011-11-29,0.69
36515,263251,224285,2011-11-30,0.96
36539,263251,224285,2011-12-01,0.44
36563,263251,224285,2011-12-02,0.62
36587,263251,224285,2011-12-03,0.51
36611,263251,224285,2011-12-04,0.63
36635,263251,224285,2011-12-05,0.66
36659,263251,224285,2011-12-06,0.33
36683,263251,224285,2011-12-07,0.35
36707,263251,224285,2011-12-08,0.49
36731,263251,224285,2011-12-09,0.26
36755,263251,224285,2011-12-10,0.28
36779,263251,224285,2011-12-11,0.27
36803,263251,224285,2011-12-12,0.53
36827,263251,224285,2011-12-13,0.65
36851,263251,224285,2011-12-14,0.52
36875,263251,224285,2011-12-15,0.8
36899,263251,224285,2011-12-16,0.77
36923,263251,224285,2011-12-17,0.43
36947,263251,224285,2011-12-18,0.55
36971,263251,224285,2011-12-19,0.38
36995,263251,224285,2011-12-20,0.55
37019,263251,224285,2011-12-21,0.66
37043,263251,224285,2011-12-22,0.63
37067,263251,224285,2011-12-23,0.16
37091,263251,224285,2011-12-24,0.24
37115,263251,224285,2011-12-25,0.28
37139,263251,224285,2011-12-26,0.39
37163,263251,224285,2011-12-27,0.7
37187,263251,224285,2011-12-28,0.83
37211,263251,224285,2011-12-29,0.72
37235,263251,224285,2011-12-30,0.66
37259,263251,224285,2011-12-31,0.61
37283,263251,224285,2012-01-01,0.29
37307,263251,224285,2012-01-02,0.23
37331,263251,224285,2012-01-03,0.29
37355,263251,224285,2012-01-04,0.22
37379,263251,224285,2012-01-05,0.46
37403,263251,224285,2012-01-06,0.69
37427,263251,224285,2012-01-07,0.94
37451,263251,224285,2012-01-08,0.62
37475,263251,224285,2012-01-09,0.52
37499,263251,224285,2012-01-10,0.65
37523,263251,224285,2012-01-11,0.69
37547,263251,224285,2012-01-12,0.27
37571,263251,224285,2012-01-13,0.15
37595,263251,224285,2012-01-14,0.23
37619,263251,224285,2012-01-15,0.75
37643,263251,224285,2012-01-16,0.8
37667,263251,224285,2012-01-17,0.52
37691,263251,224285,2012-01-18,0.98
37715,263251,224285,2012-01-19,0.95
37739,263251,224285,2012-01-20,0.89
37763,263251,224285,2012-01-21,1.0
37787,263251,224285,2012-01-22,0.86
37811,263251,224285,2012-01-23,1.0
37835,263251,224285,2012-01-24,0.78
37859,263251,224285,2012-01-25,0.89
37883,263251,224285,2012-01-26,1.0
37907,263251,224285,2012-01-27,0.72
37931,263251,224285,2012-01-28,0.22
37955,263251,224285,2012-01-29,0.15
37979,263251,224285,2012-01-30,0.69
38003,263251,224285,2012-01-31,0.5
38027,263251,224285,2012-02-01,1.0
38051,263251,224285,2012-02-02,0.64
38075,263251,224285,2012-02-03,0.52
38099,263251,224285,2012-02-04,0.37
38123,263251,224285,2012-02-05,0.31
38147,263251,224285,2012-02-06,0.26
38171,263251,224285,2012-02-07,0.29
38195,263251,224285,2012-02-08,0.99
38219,263251,224285,2012-02-09,0.76
38243,263251,224285,2012-02-10,0.55
38267,263251,224285,2012-02-11,0.8
38291,263251,224285,2012-02-12,0.73
38315,263251,224285,2012-02-13,0.57
38339,263251,224285,2012-02-14,0.86
38363,263251,224285,2012-02-15,0.63
38387,263251,224285,2012-02-16,0.56
38411,263251,224285,2012-02-17,0.64
38435,263251,224285,2012-02-18,0.87
38459,263251,224285,2012-02-19,0.75
38483,263251,224285,2012-02-20,0.65
38507,263251,224285,2012-02-21,1.0
38531,263251,224285,2012-02-22,0.59
38555,263251,224285,2012-02-23,0.69
38579,263251,224285,2012-02-24,0.3
38603,263251,224285,2012-02-25,0.64
38627,263251,224285,2012-02-26,0.51
38651,263251,224285,2012-02-27,0.41
38675,263251,224285,2012-02-28,0.51
38699,263251,224285,2012-02-29,0.92
38723,263251,224285,2012-03-01,0.96
38747,263251,224285,2012-03-02,0.71
38771,263251,224285,2012-03-03,0.96
38795,263251,224285,2012-03-04,0.41
38819,263251,224285,2012-03-05,0.38
38843,263251,224285,2012-03-06,0.68
38867,263251,224285,2012-03-07,0.59
38891,263251,224285,2012-03-08,0.3
38915,263251,224285,2012-03-09,0.25
38939,263251,224285,2012-03-10,0.23
38963,263251,224285,2012-03-11,0.57
38987,263251,224285,2012-03-12,0.52
39011,263251,224285,2012-03-13,0.51
39035,263251,224285,2012-03-14,0.86
39059,263251,224285,2012-03-15,0.82
39083,263251,224285,2012-03-16,1.0
39107,263251,224285,2012-03-17,0.86
39131,263251,224285,2012-03-18,0.95
39155,263251,224285,2012-03-19,0.71
39179,263251,224285,2012-03-20,0.96
39203,263251,224285,2012-03-21,0.61
39227,263251,224285,2012-03-22,0.43
39251,263251,224285,2012-03-23,0.77
39275,263251,224285,2012-03-24,0.28
39299,263251,224285,2012-03-25,0.29
39323,263251,224285,2012-03-26,1.0
39347,263251,224285,2012-03-27,0.5
39371,263251,224285,2012-03-28,1.0
39395,263251,224285,2012-03-29,1.0
39419,263251,224285,2012-03-30,0.84
39443,263251,224285,2012-03-31,0.55
39467,263251,224285,2012-04-01,0.55
39491,263251,224285,2012-04-02,0.68
39515,263251,224285,2012-04-03,0.38
39539,263251,224285,2012-04-04,0.72
39563,263251,224285,2012-04-05,0.74
39587,263251,224285,2012-04-06,0.68
39611,263251,224285,2012-04-07,0.31
39635,263251,224285,2012-04-08,0.14
39659,263251,224285,2012-04-09,0.17
39683,263251,224285,2012-04-10,0.16
39707,263251,224285,2012-04-11,0.54
39731,263251,224285,2012-04-12,0.54
39755,263251,224285,2012-04-13,0.37
39779,263251,224285,2012-04-14,0.69
39803,263251,224285,2012-04-15,0.58
39827,263251,224285,2012-04-16,0.61
39851,263251,224285,2012-04-17,0.59
39875,263251,224285,2012-04-18,0.6
39899,263251,224285,2012-04-19,0.83
39923,263251,224285,2012-04-20,0.56
39947,263251,224285,2012-04-21,0.29
39971,263251,224285,2012-04-22,0.24
39995,263251,224285,2012-04-23,0.24
40019,263251,224285,2012-04-24,0.38
40043,263251,224285,2012-04-25,0.31
40067,263251,224285,2012-04-26,1.0
40091,263251,224285,2012-04-27,0.66
40115,263251,224285,2012-04-28,0.51
40139,263251,224285,2012-04-29,0.62
40163,263251,224285,2012-04-30,0.57
40187,263251,224285,2012-05-01,0.52
40211,263251,224285,2012-05-02,0.48
40235,263251,224285,2012-05-03,0.76
40259,263251,224285,2012-05-04,0.59
40283,263251,224285,2012-05-05,0.66
40307,263251,224285,2012-05-06,0.28
40331,263251,224285,2012-05-07,0.32
40355,263251,224285,2012-05-08,0.2
40379,263251,224285,2012-05-09,0.28
40403,263251,224285,2012-05-10,0.32
40427,263251,224285,2012-05-11,0.3
40451,263251,224285,2012-05-12,0.28
40475,263251,224285,2012-05-13,0.13
40499,263251,224285,2012-05-14,0.14
40523,263251,224285,2012-05-15,0.16
40547,263251,224285,2012-05-16,0.26
40571,263251,224285,2012-05-17,0.31
40595,263251,224285,2012-05-18,0.46
40619,263251,224285,2012-05-19,0.19
40643,263251,224285,2012-05-20,0.27
40667,263251,224285,2012-05-21,0.26
40691,263251,224285,2012-05-22,0.53
40715,263251,224285,2012-05-23,0.51
40739,263251,224285,2012-05-24,0.76
40763,263251,224285,2012-05-25,0.64
40787,263251,224285,2012-05-26,0.82
40811,263251,224285,2012-05-27,0.78
40835,263251,224285,2012-05-28,0.33
40859,263251,224285,2012-05-29,0.44
40883,263251,224285,2012-05-30,0.22
40907,263251,224285,2012-05-31,0.34
40931,263251,224285,2012-06-01,0.33
40955,263251,224285,2012-06-02,0.5
40979,263251,224285,2012-06-03,0.34
41003,263251,224285,2012-06-04,0.3
41027,263251,224285,2012-06-05,1.0
41051,263251,224285,2012-06-06,0.44
41075,263251,224285,2012-06-07,0.21
41099,263251,224285,2012-06-08,0.52
41123,263251,224285,2012-06-09,0.97
41147,263251,224285,2012-06-10,0.52
41171,263251,224285,2012-06-11,0.26
41195,263251,224285,2012-06-12,0.17
41219,263251,224285,2012-06-13,0.4
41243,263251,224285,2012-06-14,0.25
41267,263251,224285,2012-06-15,0.22
41291,263251,224285,2012-06-16,0.23
41315,263251,224285,2012-06-17,0.24
41339,263251,224285,2012-06-18,0.3
41363,263251,224285,2012-06-19,0.52
41387,263251,224285,2012-06-20,0.25
41411,263251,224285,2012-06-21,0.12
41435,263251,224285,2012-06-22,0.17
41459,263251,224285,2012-06-23,0.32
41483,263251,224285,2012-06-24,0.21
41507,263251,224285,2012-06-25,0.19
41531,263251,224285,2012-06-26,0.38
41555,263251,224285,2012-06-27,0.16
41579,263251,224285,2012-06-28,0.14
41603,263251,224285,2012-06-29,0.2
41627,263251,224285,2012-06-30,0.16
41651,263251,224285,2012-07-01,0.49
41675,263251,224285,2012-07-02,0.25
41699,263251,224285,2012-07-03,0.37
41723,263251,224285,2012-07-04,0.15
41747,263251,224285,2012-07-05,0.2
41771,263251,224285,2012-07-06,0.2
41795,263251,224285,2012-07-07,0.19
41819,263251,224285,2012-07-08,0.14
41843,263251,224285,2012-07-09,0.13
41867,263251,224285,2012-07-10,0.24
41891,263251,224285,2012-07-11,0.2
41915,263251,224285,2012-07-12,0.11
41939,263251,224285,2012-07-13,0.19
41963,263251,224285,2012-07-14,0.23
41987,263251,224285,2012-07-15,0.42
42011,263251,224285,2012-07-16,0.32
42035,263251,224285,2012-07-17,0.24
42059,263251,224285,2012-07-18,0.23
42083,263251,224285,2012-07-19,0.09
42107,263251,224285,2012-07-20,0.22
42131,263251,224285,2012-07-21,0.14
42155,263251,224285,2012-07-22,0.14
42179,263251,224285,2012-07-23,0.19
42203,263251,224285,2012-07-24,0.28
42227,263251,224285,2012-07-25,0.21
42251,263251,224285,2012-07-26,0.12
42275,263251,224285,2012-07-27,0.22
42299,263251,224285,2012-07-28,0.26
42323,263251,224285,2012-07-29,0.15
42347,263251,224285,2012-07-30,0.21
42371,263251,224285,2012-07-31,0.16
42395,263251,224285,2012-08-01,0.18
42419,263251,224285,2012-08-02,0.17
42443,263251,224285,2012-08-03,0.27
42467,263251,224285,2012-08-04,0.2
42491,263251,224285,2012-08-05,0.12
42515,263251,224285,2012-08-06,0.17
42539,263251,224285,2012-08-07,0.14
42563,263251,224285,2012-08-08,0.11
42587,263251,224285,2012-08-09,0.17
42611,263251,224285,2012-08-10,0.23
42635,263251,224285,2012-08-11,0.19
42659,263251,224285,2012-08-12,0.15
42683,263251,224285,2012-08-13,0.19
42707,263251,224285,2012-08-14,0.18
42731,263251,224285,2012-08-15,0.12
42755,263251,224285,2012-08-16,0.23
42779,263251,224285,2012-08-17,0.2
42803,263251,224285,2012-08-18,0.11
42827,263251,224285,2012-08-19,0.67
42851,263251,224285,2012-08-20,0.27
42875,263251,224285,2012-08-21,0.21
42899,263251,224285,2012-08-22,0.25
42923,263251,224285,2012-08-23,0.21
42947,263251,224285,2012-08-24,0.15
42971,263251,224285,2012-08-25,0.09
42995,263251,224285,2012-08-26,0.25
43019,263251,224285,2012-08-27,0.16
43043,263251,224285,2012-08-28,0.1
43067,263251,224285,2012-08-29,0.21
43091,263251,224285,2012-08-30,0.14
43115,263251,224285,2012-08-31,0.18
43139,263251,224285,2012-09-01,0.27
43163,263251,224285,2012-09-02,0.15
43187,263251,224285,2012-09-03,0.11
43211,263251,224285,2012-09-04,0.16
43235,263251,224285,2012-09-05,0.13
43259,263251,224285,2012-09-06,0.55
43283,263251,224285,2012-09-07,0.22
43307,263251,224285,2012-09-08,0.13
43331,263251,224285,2012-09-09,0.28
43355,263251,224285,2012-09-10,0.21
43379,263251,224285,2012-09-11,0.26
43403,263251,224285,2012-09-12,0.14
43427,263251,224285,2012-09-13,0.09
43451,263251,224285,2012-09-14,0.06
43475,263251,224285,2012-09-15,0.19
43499,263251,224285,2012-09-16,0.24
43523,263251,224285,2012-09-17,0.2
43547,263251,224285,2012-09-18,0.12
43571,263251,224285,2012-09-19,0.13
43595,263251,224285,2012-09-20,0.14
43619,263251,224285,2012-09-21,0.11
43643,263251,224285,2012-09-22,0.11
43667,263251,224285,2012-09-23,0.55
43691,263251,224285,2012-09-24,0.68
43715,263251,224285,2012-09-25,0.59
43739,263251,224285,2012-09-26,0.4
43763,263251,224285,2012-09-27,0.26
43787,263251,224285,2012-09-28,0.21
43811,263251,224285,2012-09-29,0.25
43835,263251,224285,2012-09-30,0.26
43859,263251,224285,2012-10-01,0.22
43883,263251,224285,2012-10-02,0.21
43907,263251,224285,2012-10-03,0.12
43931,263251,224285,2012-10-04,0.15
43955,263251,224285,2012-10-05,0.21
43979,263251,224285,2012-10-06,0.2
44003,263251,224285,2012-10-07,0.11
44027,263251,224285,2012-10-08,0.12
44051,263251,224285,2012-10-09,0.12
44075,263251,224285,2012-10-10,0.19
44099,263251,224285,2012-10-11,0.17
44123,263251,224285,2012-10-12,0.31
44147,263251,224285,2012-10-13,0.87
44171,263251,224285,2012-10-14,0.42
44195,263251,224285,2012-10-15,0.44
44219,263251,224285,2012-10-16,0.92
44243,263251,224285,2012-10-17,0.48
44267,263251,224285,2012-10-18,0.16
44291,263251,224285,2012-10-19,0.28
44315,263251,224285,2012-10-20,0.72
44339,263251,224285,2012-10-21,0.53
44363,263251,224285,2012-10-22,1.0
44387,263251,224285,2012-10-23,0.73
44411,263251,224285,2012-10-24,0.93
44435,263251,224285,2012-10-25,0.96
44459,263251,224285,2012-10-26,0.58
44483,263251,224285,2012-10-27,0.45
44507,263251,224285,2012-10-28,0.62
44531,263251,224285,2012-10-29,0.45
44555,263251,224285,2012-10-30,0.29
44579,263251,224285,2012-10-31,0.26
44603,263251,224285,2012-11-01,0.61
44627,263251,224285,2012-11-02,0.45
44651,263251,224285,2012-11-03,0.35
44675,263251,224285,2012-11-04,0.45
44699,263251,224285,2012-11-05,0.54
44723,263251,224285,2012-11-06,0.32
44747,263251,224285,2012-11-07,0.34
44771,263251,224285,2012-11-08,0.51
44795,263251,224285,2012-11-09,1.0
44819,263251,224285,2012-11-10,0.98
44843,263251,224285,2012-11-11,0.93
44867,263251,224285,2012-11-12,0.95
44891,263251,224285,2012-11-13,0.52
44915,263251,224285,2012-11-14,0.96
44939,263251,224285,2012-11-15,0.68
44963,263251,224285,2012-11-16,0.71
44987,263251,224285,2012-11-17,0.81
45011,263251,224285,2012-11-18,0.9
45035,263251,224285,2012-11-19,0.72
45059,263251,224285,2012-11-20,0.59
45083,263251,224285,2012-11-21,0.88
45107,263251,224285,2012-11-22,0.7
45131,263251,224285,2012-11-23,0.35
45155,263251,224285,2012-11-24,0.41
45179,263251,224285,2012-11-25,0.85
45203,263251,224285,2012-11-26,0.88
45227,263251,224285,2012-11-27,0.35
45251,263251,224285,2012-11-28,0.45
45275,263251,224285,2012-11-29,0.7
45299,263251,224285,2012-11-30,0.87
45323,263251,224285,2012-12-01,0.69
45347,263251,224285,2012-12-02,0.99
45371,263251,224285,2012-12-03,0.78
45395,263251,224285,2012-12-04,0.76
45419,263251,224285,2012-12-05,1.0
45443,263251,224285,2012-12-06,0.81
45467,263251,224285,2012-12-07,0.73
45491,263251,224285,2012-12-08,0.82
45515,263251,224285,2012-12-09,0.83
45539,263251,224285,2012-12-10,0.92
45563,263251,224285,2012-12-11,0.58
45587,263251,224285,2012-12-12,1.0
45611,263251,224285,2012-12-13,0.96
45635,263251,224285,2012-12-14,1.0
45659,263251,224285,2012-12-15,0.97
45683,263251,224285,2012-12-16,1.0
45707,263251,224285,2012-12-17,1.0
45731,263251,224285,2012-12-18,0.56
45755,263251,224285,2012-12-19,0.67
45779,263251,224285,2012-12-20,0.49
45803,263251,224285,2012-12-21,0.38
45827,263251,224285,2012-12-22,0.62
45851,263251,224285,2012-12-23,0.98
45875,263251,224285,2012-12-24,0.9
45899,263251,224285,2012-12-25,0.7
45923,263251,224285,2012-12-26,0.98
45947,263251,224285,2012-12-27,0.98
45971,263251,224285,2012-12-28,0.79
45995,263251,224285,2012-12-29,0.58
46019,263251,224285,2012-12-30,0.93
46043,263251,224285,2012-12-31,0.73
46067,263251,224285,2013-01-01,0.52
46091,263251,224285,2013-01-02,0.39
46115,263251,224285,2013-01-03,0.23
46139,263251,224285,2013-01-04,0.28
46163,263251,224285,2013-01-05,0.33
46187,263251,224285,2013-01-06,0.57
46211,263251,224285,2013-01-07,0.98
46235,263251,224285,2013-01-08,0.94
46259,263251,224285,2013-01-09,0.71
46283,263251,224285,2013-01-10,0.95
46307,263251,224285,2013-01-11,0.95
46331,263251,224285,2013-01-12,0.91
46355,263251,224285,2013-01-13,0.87
46379,263251,224285,2013-01-14,0.83
46403,263251,224285,2013-01-15,0.69
46427,263251,224285,2013-01-16,0.37
46451,263251,224285,2013-01-17,0.23
46475,263251,224285,2013-01-18,0.2
46499,263251,224285,2013-01-19,0.18
46523,263251,224285,2013-01-20,0.19
46547,263251,224285,2013-01-21,0.16
46571,263251,224285,2013-01-22,0.15
46595,263251,224285,2013-01-23,0.28
46619,263251,224285,2013-01-24,1.0
46643,263251,224285,2013-01-25,0.94
46667,263251,224285,2013-01-26,1.0
46691,263251,224285,2013-01-27,0.91
46715,263251,224285,2013-01-28,0.94
46739,263251,224285,2013-01-29,1.0
46763,263251,224285,2013-01-30,1.0
46787,263251,224285,2013-01-31,1.0
46811,263251,224285,2013-02-01,0.59
46835,263251,224285,2013-02-02,0.37
46859,263251,224285,2013-02-03,0.65
46883,263251,224285,2013-02-04,0.51
46907,263251,224285,2013-02-05,0.45
46931,263251,224285,2013-02-06,0.59
46955,263251,224285,2013-02-07,0.54
46979,263251,224285,2013-02-08,0.84
47003,263251,224285,2013-02-09,0.84
47027,263251,224285,2013-02-10,0.49
47051,263251,224285,2013-02-11,0.7
47075,263251,224285,2013-02-12,0.82
47099,263251,224285,2013-02-13,0.69
47123,263251,224285,2013-02-14,0.76
47147,263251,224285,2013-02-15,0.62
47171,263251,224285,2013-02-16,0.43
47195,263251,224285,2013-02-17,0.75
47219,263251,224285,2013-02-18,0.47
47243,263251,224285,2013-02-19,0.93
47267,263251,224285,2013-02-20,0.72
47291,263251,224285,2013-02-21,0.93
47315,263251,224285,2013-02-22,1.0
47339,263251,224285,2013-02-23,0.89
47363,263251,224285,2013-02-24,0.73
47387,263251,224285,2013-02-25,0.91
47411,263251,224285,2013-02-26,0.76
47435,263251,224285,2013-02-27,0.32
47459,263251,224285,2013-02-28,0.58
47483,263251,224285,2013-03-01,0.81
47507,263251,224285,2013-03-02,0.49
47531,263251,224285,2013-03-03,0.88
47555,263251,224285,2013-03-04,0.33
47579,263251,224285,2013-03-05,0.45
47603,263251,224285,2013-03-06,0.5
47627,263251,224285,2013-03-07,0.35
47651,263251,224285,2013-03-08,0.49
47675,263251,224285,2013-03-09,0.47
47699,263251,224285,2013-03-10,0.34
47723,263251,224285,2013-03-11,0.84
47747,263251,224285,2013-03-12,0.61
47771,263251,224285,2013-03-13,0.28
47795,263251,224285,2013-03-14,0.26
47819,263251,224285,2013-03-15,0.39
47843,263251,224285,2013-03-16,0.56
47867,263251,224285,2013-03-17,0.54
47891,263251,224285,2013-03-18,0.67
47915,263251,224285,2013-03-19,0.21
47939,263251,224285,2013-03-20,0.77
47963,263251,224285,2013-03-21,0.6
47987,263251,224285,2013-03-22,0.75
48011,263251,224285,2013-03-23,0.66
48035,263251,224285,2013-03-24,0.41
48059,263251,224285,2013-03-25,0.46
48083,263251,224285,2013-03-26,0.73
48107,263251,224285,2013-03-27,0.6
48131,263251,224285,2013-03-28,0.5
48155,263251,224285,2013-03-29,0.55
48179,263251,224285,2013-03-30,0.49
48203,263251,224285,2013-03-31,0.33
48227,263251,224285,2013-04-01,0.97
48251,263251,224285,2013-04-02,0.77
48275,263251,224285,2013-04-03,0.57
48299,263251,224285,2013-04-04,0.47
48323,263251,224285,2013-04-05,0.65
48347,263251,224285,2013-04-06,1.0
48371,263251,224285,2013-04-07,0.63
48395,263251,224285,2013-04-08,0.77
48419,263251,224285,2013-04-09,0.57
48443,263251,224285,2013-04-10,0.61
48467,263251,224285,2013-04-11,0.51
48491,263251,224285,2013-04-12,0.4
48515,263251,224285,2013-04-13,0.38
48539,263251,224285,2013-04-14,0.49
48563,263251,224285,2013-04-15,0.61
48587,263251,224285,2013-04-16,0.72
48611,263251,224285,2013-04-17,0.46
48635,263251,224285,2013-04-18,0.42
48659,263251,224285,2013-04-19,0.9
48683,263251,224285,2013-04-20,0.77
48707,263251,224285,2013-04-21,0.41
48731,263251,224285,2013-04-22,0.47
48755,263251,224285,2013-04-23,0.3
48779,263251,224285,2013-04-24,0.24
48803,263251,224285,2013-04-25,0.19
48827,263251,224285,2013-04-26,0.34
48851,263251,224285,2013-04-27,0.28
48875,263251,224285,2013-04-28,0.28
48899,263251,224285,2013-04-29,0.6
48923,263251,224285,2013-04-30,0.38
48947,263251,224285,2013-05-01,0.28
48971,263251,224285,2013-05-02,0.15
48995,263251,224285,2013-05-03,0.19
49019,263251,224285,2013-05-04,0.57
49043,263251,224285,2013-05-05,0.42
49067,263251,224285,2013-05-06,0.32
49091,263251,224285,2013-05-07,0.44
49115,263251,224285,2013-05-08,0.44
49139,263251,224285,2013-05-09,0.35
49163,263251,224285,2013-05-10,0.2
49187,263251,224285,2013-05-11,0.2
49211,263251,224285,2013-05-12,0.25
49235,263251,224285,2013-05-13,0.15
49259,263251,224285,2013-05-14,0.41
49283,263251,224285,2013-05-15,0.33
49307,263251,224285,2013-05-16,0.56
49331,263251,224285,2013-05-17,0.98
49355,263251,224285,2013-05-18,0.82
49379,263251,224285,2013-05-19,0.65
49403,263251,224285,2013-05-20,0.52
49427,263251,224285,2013-05-21,0.26
49451,263251,224285,2013-05-22,0.5
49475,263251,224285,2013-05-23,0.22
49499,263251,224285,2013-05-24,0.29
49523,263251,224285,2013-05-25,0.38
49547,263251,224285,2013-05-26,0.5
49571,263251,224285,2013-05-27,0.54
49595,263251,224285,2013-05-28,0.98
49619,263251,224285,2013-05-29,0.94
49643,263251,224285,2013-05-30,0.59
49667,263251,224285,2013-05-31,0.32
49691,263251,224285,2013-06-01,0.28
49715,263251,224285,2013-06-02,0.38
49739,263251,224285,2013-06-03,0.42
49763,263251,224285,2013-06-04,0.29
49787,263251,224285,2013-06-05,0.25
49811,263251,224285,2013-06-06,0.22
49835,263251,224285,2013-06-07,0.31
49859,263251,224285,2013-06-08,0.23
49883,263251,224285,2013-06-09,0.19
49907,263251,224285,2013-06-10,0.29
49931,263251,224285,2013-06-11,0.49
49955,263251,224285,2013-06-12,0.29
49979,263251,224285,2013-06-13,0.47
50003,263251,224285,2013-06-14,0.47
50027,263251,224285,2013-06-15,0.16
50051,263251,224285,2013-06-16,0.17
50075,263251,224285,2013-06-17,0.17
50099,263251,224285,2013-06-18,0.18
50123,263251,224285,2013-06-19,1.0
50147,263251,224285,2013-06-20,0.51
50171,263251,224285,2013-06-21,0.47
50195,263251,224285,2013-06-22,0.51
50219,263251,224285,2013-06-23,0.21
50243,263251,224285,2013-06-24,0.51
50267,263251,224285,2013-06-25,0.9
50291,263251,224285,2013-06-26,0.51
50315,263251,224285,2013-06-27,0.24
50339,263251,224285,2013-06-28,0.17
50363,263251,224285,2013-06-29,0.2
50387,263251,224285,2013-06-30,0.23
50411,263251,224285,2013-07-01,0.18
50435,263251,224285,2013-07-02,0.23
50459,263251,224285,2013-07-03,0.42
50483,263251,224285,2013-07-04,0.37
50507,263251,224285,2013-07-05,0.48
50531,263251,224285,2013-07-06,0.27
50555,263251,224285,2013-07-07,0.24
50579,263251,224285,2013-07-08,0.17
50603,263251,224285,2013-07-09,0.15
50627,263251,224285,2013-07-10,0.18
50651,263251,224285,2013-07-11,0.35
50675,263251,224285,2013-07-12,0.13
50699,263251,224285,2013-07-13,0.23
50723,263251,224285,2013-07-14,0.16
50747,263251,224285,2013-07-15,0.15
50771,263251,224285,2013-07-16,0.2
50795,263251,224285,2013-07-17,0.12
50819,263251,224285,2013-07-18,0.1
50843,263251,224285,2013-07-19,0.11
50867,263251,224285,2013-07-20,0.13
50891,263251,224285,2013-07-21,0.11
50915,263251,224285,2013-07-22,0.11
50939,263251,224285,2013-07-23,0.08
50963,263251,224285,2013-07-24,0.33
50987,263251,224285,2013-07-25,0.23
51011,263251,224285,2013-07-26,0.14
51035,263251,224285,2013-07-27,0.31
51059,263251,224285,2013-07-28,0.19
51083,263251,224285,2013-07-29,0.13
51107,263251,224285,2013-07-30,0.14
51131,263251,224285,2013-07-31,0.16
51155,263251,224285,2013-08-01,0.29
51179,263251,224285,2013-08-02,0.31
51203,263251,224285,2013-08-03,0.17
51227,263251,224285,2013-08-04,0.15
51251,263251,224285,2013-08-05,0.15
51275,263251,224285,2013-08-06,0.17
51299,263251,224285,2013-08-07,0.13
51323,263251,224285,2013-08-08,0.32
51347,263251,224285,2013-08-09,0.26
51371,263251,224285,2013-08-10,0.3
51395,263251,224285,2013-08-11,0.24
51419,263251,224285,2013-08-12,0.18
51443,263251,224285,2013-08-13,0.18
51467,263251,224285,2013-08-14,0.1
51491,263251,224285,2013-08-15,0.1
51515,263251,224285,2013-08-16,0.11
51539,263251,224285,2013-08-17,0.16
51563,263251,224285,2013-08-18,0.22
51587,263251,224285,2013-08-19,0.22
51611,263251,224285,2013-08-20,0.25
51635,263251,224285,2013-08-21,0.37
51659,263251,224285,2013-08-22,0.29
51683,263251,224285,2013-08-23,0.36
51707,263251,224285,2013-08-24,0.22
51731,263251,224285,2013-08-25,0.2
51755,263251,224285,2013-08-26,0.27
51779,263251,224285,2013-08-27,0.22
51803,263251,224285,2013-08-28,0.29
51827,263251,224285,2013-08-29,0.26
51851,263251,224285,2013-08-30,0.17
51875,263251,224285,2013-08-31,0.13
51899,263251,224285,2013-09-01,0.13
51923,263251,224285,2013-09-02,0.32
51947,263251,224285,2013-09-03,0.75
51971,263251,224285,2013-09-04,0.46
51995,263251,224285,2013-09-05,0.52
52019,263251,224285,2013-09-06,0.34
52043,263251,224285,2013-09-07,0.31
52067,263251,224285,2013-09-08,0.32
52091,263251,224285,2013-09-09,0.33
52115,263251,224285,2013-09-10,0.3
52139,263251,224285,2013-09-11,0.25
52163,263251,224285,2013-09-12,0.95
52187,263251,224285,2013-09-13,0.57
52211,263251,224285,2013-09-14,0.66
52235,263251,224285,2013-09-15,0.46
52259,263251,224285,2013-09-16,0.2
52283,263251,224285,2013-09-17,0.22
52307,263251,224285,2013-09-18,0.7
52331,263251,224285,2013-09-19,0.32
52355,263251,224285,2013-09-20,0.17
52379,263251,224285,2013-09-21,0.33
52403,263251,224285,2013-09-22,1.0
52427,263251,224285,2013-09-23,0.58
52451,263251,224285,2013-09-24,0.67
52475,263251,224285,2013-09-25,0.89
52499,263251,224285,2013-09-26,0.99
52523,263251,224285,2013-09-27,0.84
52547,263251,224285,2013-09-28,0.43
52571,263251,224285,2013-09-29,0.46
52595,263251,224285,2013-09-30,0.92
